id,tx_ref,from_account_id,to_account_id,amount,channel,timestamp,is_flagged,tags
4581,TX-0004581,896,1216,2670.29,QR,2025-11-08T06:21:07.097073,False,legit
4582,TX-0004582,709,1211,1470.82,QR,2025-11-13T00:40:07.097073,False,legit
4583,TX-0004583,1254,632,1782.64,Bills,2025-11-22T15:41:07.097073,False,legit
4584,TX-0004584,1181,1153,2990.82,P2P,2025-11-20T20:22:07.097073,False,legit
4585,TX-0004585,935,1485,2561.17,P2P,2025-11-15T05:55:07.097073,False,legit
4586,TX-0004586,1244,1162,1763.72,P2P,2025-11-21T06:30:07.097073,False,legit
4587,TX-0004587,1413,694,1258.54,Bills,2025-11-12T21:20:07.097073,False,legit
4588,TX-0004588,1115,1265,1145.11,Bills,2025-11-13T10:41:07.097073,False,legit
4589,TX-0004589,1476,580,24.46,Bills,2025-11-16T17:20:07.097073,False,legit
4590,TX-0004590,785,679,2437.70,Wallet,2025-11-25T21:10:07.097073,False,legit
4591,TX-0004591,637,1197,2102.87,QR,2025-11-19T06:58:07.097073,False,legit
4592,TX-0004592,541,575,2700.94,Bills,2025-11-20T11:05:07.097073,False,legit
4593,TX-0004593,1068,727,2675.49,QR,2025-11-12T00:59:07.097073,False,legit
4594,TX-0004594,597,986,2595.45,P2P,2025-11-07T14:22:07.097073,False,legit
4595,TX-0004595,654,1151,927.20,P2P,2025-11-14T16:11:07.097073,False,legit
4596,TX-0004596,801,528,1858.01,Wallet,2025-11-20T13:35:07.097073,False,legit
4597,TX-0004597,565,969,926.06,QR,2025-11-14T10:43:07.097073,False,legit
4598,TX-0004598,1403,815,437.54,P2P,2025-11-14T21:47:07.097073,False,legit
4599,TX-0004599,1063,893,754.07,Bills,2025-11-22T18:06:07.097073,False,legit
4600,TX-0004600,569,1082,1761.98,Bills,2025-11-15T14:07:07.097073,False,legit
4601,TX-0004601,865,1097,2278.64,Wallet,2025-11-06T08:57:07.097073,False,legit
4602,TX-0004602,1202,950,1139.37,P2P,2025-11-18T15:21:07.097073,False,legit
4603,TX-0004603,1123,547,98.45,QR,2025-11-10T01:27:07.097073,False,legit
4604,TX-0004604,1497,684,2233.99,QR,2025-11-16T23:22:07.097073,False,legit
4605,TX-0004605,1247,1240,2936.73,QR,2025-11-18T16:49:07.097073,False,legit
4606,TX-0004606,1397,1063,1210.00,Wallet,2025-11-22T07:20:07.097073,False,legit
4607,TX-0004607,1433,1049,701.51,QR,2025-11-26T09:32:07.097073,False,legit
4608,TX-0004608,1274,747,2870.97,QR,2025-11-24T13:13:07.097073,False,legit
4609,TX-0004609,783,888,2199.02,QR,2025-11-24T09:05:07.097073,False,legit
4610,TX-0004610,800,1095,2491.79,QR,2025-11-22T22:22:07.097073,False,legit
4611,TX-0004611,618,767,2096.11,Bills,2025-11-08T07:35:07.097073,False,legit
4612,TX-0004612,1030,978,1777.14,Wallet,2025-11-16T23:22:07.097073,False,legit
4613,TX-0004613,638,1396,2070.85,P2P,2025-11-17T05:38:07.097073,False,legit
4614,TX-0004614,830,793,746.70,Bills,2025-11-11T11:02:07.097073,False,legit
4615,TX-0004615,598,1027,599.07,QR,2025-11-10T08:24:07.097073,False,legit
4616,TX-0004616,553,562,317.72,Bills,2025-11-09T17:14:07.097073,False,legit
4617,TX-0004617,588,820,634.27,QR,2025-11-24T22:24:07.097073,False,legit
4618,TX-0004618,1461,567,765.51,Bills,2025-11-13T07:17:07.097073,False,legit
4619,TX-0004619,923,675,1901.30,Bills,2025-11-26T06:49:07.097073,False,legit
4620,TX-0004620,580,1062,1379.20,Bills,2025-11-25T07:38:07.097073,False,legit
4621,TX-0004621,828,934,917.55,Bills,2025-11-16T23:44:07.097073,False,legit
4622,TX-0004622,917,1158,1652.79,Wallet,2025-11-26T10:56:07.097073,False,legit
4623,TX-0004623,1342,1093,1976.51,P2P,2025-11-19T12:50:07.097073,False,legit
4624,TX-0004624,1465,770,554.03,P2P,2025-11-20T11:45:07.097073,False,legit
4625,TX-0004625,535,555,570.36,Wallet,2025-11-25T08:24:07.097073,False,legit
4626,TX-0004626,943,1396,1019.02,QR,2025-11-07T00:54:07.097073,False,legit
4627,TX-0004627,1192,835,2748.23,Wallet,2025-11-22T15:42:07.097073,False,legit
4628,TX-0004628,1259,598,305.60,P2P,2025-11-22T11:46:07.097073,False,legit
4629,TX-0004629,919,992,129.27,P2P,2025-11-16T16:48:07.097073,False,legit
4630,TX-0004630,828,1257,1774.69,P2P,2025-11-22T22:17:07.097073,False,legit
4631,TX-0004631,1381,912,1284.76,Wallet,2025-11-19T07:49:07.097073,False,legit
4632,TX-0004632,645,632,424.34,QR,2025-11-23T00:16:07.097073,False,legit
4633,TX-0004633,533,828,711.68,Wallet,2025-11-08T19:15:07.097073,False,legit
4634,TX-0004634,1181,681,160.63,Wallet,2025-11-15T00:36:07.097073,False,legit
4635,TX-0004635,598,1484,1996.50,P2P,2025-11-07T22:58:07.097073,False,legit
4636,TX-0004636,617,1277,639.05,QR,2025-11-09T18:24:07.097073,False,legit
4637,TX-0004637,729,1090,321.07,Wallet,2025-11-19T13:08:07.097073,False,legit
4638,TX-0004638,686,1030,1148.92,Wallet,2025-11-23T20:08:07.097073,False,legit
4639,TX-0004639,750,1251,1801.16,Bills,2025-11-16T15:52:07.097073,False,legit
4640,TX-0004640,842,630,665.40,Bills,2025-11-21T15:21:07.097073,False,legit
4641,TX-0004641,1292,1324,907.89,Bills,2025-11-13T01:22:07.097073,False,legit
4642,TX-0004642,678,771,1759.28,Bills,2025-11-13T18:57:07.097073,False,legit
4643,TX-0004643,775,679,2241.36,QR,2025-11-08T17:06:07.097073,False,legit
4644,TX-0004644,948,1269,1372.37,Wallet,2025-11-11T16:06:07.097073,False,legit
4645,TX-0004645,1178,1087,1659.44,QR,2025-11-06T19:29:07.097073,False,legit
4646,TX-0004646,1137,984,2494.52,Bills,2025-11-15T22:24:07.097073,False,legit
4647,TX-0004647,843,1205,549.14,Bills,2025-11-14T12:53:07.097073,False,legit
4648,TX-0004648,1334,841,1696.91,QR,2025-11-24T08:53:07.097073,False,legit
4649,TX-0004649,1283,1419,1182.46,QR,2025-11-21T17:08:07.097073,False,legit
4650,TX-0004650,1394,1155,1542.47,Bills,2025-11-07T11:20:07.097073,False,legit
4651,TX-0004651,808,608,814.47,Wallet,2025-11-15T17:02:07.097073,False,legit
4652,TX-0004652,915,1370,1753.18,Wallet,2025-11-15T15:42:07.097073,False,legit
4653,TX-0004653,1400,953,2336.81,Bills,2025-11-18T10:43:07.097073,False,legit
4654,TX-0004654,1237,826,2007.43,Wallet,2025-11-16T06:23:07.097073,False,legit
4655,TX-0004655,1095,1216,2074.41,Wallet,2025-11-13T05:52:07.097073,False,legit
4656,TX-0004656,1065,1410,1030.47,Wallet,2025-11-19T15:39:07.097073,False,legit
4657,TX-0004657,708,1399,2734.13,Bills,2025-11-14T20:24:07.097073,False,legit
4658,TX-0004658,805,606,1029.49,Wallet,2025-11-24T09:55:07.097073,False,legit
4659,TX-0004659,1385,1161,2099.57,Wallet,2025-11-13T06:52:07.097073,False,legit
4660,TX-0004660,1454,730,985.47,QR,2025-11-20T11:31:07.097073,False,legit
4661,TX-0004661,1062,837,1510.63,Wallet,2025-11-13T05:49:07.097073,False,legit
4662,TX-0004662,527,923,2358.68,Wallet,2025-11-14T15:26:07.097073,False,legit
4663,TX-0004663,1080,982,1778.91,P2P,2025-11-19T11:22:07.097073,False,legit
4664,TX-0004664,599,863,2584.12,P2P,2025-11-10T22:05:07.097073,False,legit
4665,TX-0004665,904,1419,2349.20,Wallet,2025-11-06T09:47:07.097073,False,legit
4666,TX-0004666,591,530,749.63,Wallet,2025-11-11T09:22:07.097073,False,legit
4667,TX-0004667,634,889,195.61,P2P,2025-11-21T22:17:07.097073,False,legit
4668,TX-0004668,781,1050,1848.36,P2P,2025-11-11T06:34:07.097073,False,legit
4669,TX-0004669,1418,644,1172.06,Wallet,2025-11-18T21:31:07.097073,False,legit
4670,TX-0004670,635,626,2937.56,Wallet,2025-11-14T15:23:07.097073,False,legit
4671,TX-0004671,1302,1292,1337.22,QR,2025-11-21T16:03:07.097073,False,legit
4672,TX-0004672,1359,648,2251.02,Wallet,2025-11-06T12:17:07.097073,False,legit
4673,TX-0004673,1363,1220,903.68,Wallet,2025-11-14T19:01:07.097073,False,legit
4674,TX-0004674,1113,612,1390.83,QR,2025-11-09T01:09:07.097073,False,legit
4675,TX-0004675,721,905,2465.57,P2P,2025-11-18T21:48:07.097073,False,legit
4676,TX-0004676,686,1158,1252.56,QR,2025-11-14T06:11:07.097073,False,legit
4677,TX-0004677,972,591,1868.86,P2P,2025-11-12T11:29:07.097073,False,legit
4678,TX-0004678,1199,1411,1661.10,QR,2025-11-20T18:01:07.097073,False,legit
4679,TX-0004679,1115,614,117.93,P2P,2025-11-14T19:45:07.097073,False,legit
4680,TX-0004680,859,1305,2324.60,P2P,2025-11-26T11:51:07.097073,False,legit
4681,TX-0004681,1295,1236,755.76,QR,2025-11-07T05:34:07.097073,False,legit
4682,TX-0004682,535,1280,2267.96,Wallet,2025-11-20T17:38:07.097073,False,legit
4683,TX-0004683,779,1496,830.25,Bills,2025-11-11T09:05:07.097073,False,legit
4684,TX-0004684,1173,1320,631.25,P2P,2025-11-18T15:56:07.097073,False,legit
4685,TX-0004685,547,1346,1698.79,P2P,2025-11-18T23:25:07.097073,False,legit
4686,TX-0004686,1478,573,2597.63,Wallet,2025-11-12T00:15:07.097073,False,legit
4687,TX-0004687,576,758,2727.95,P2P,2025-11-24T11:52:07.097073,False,legit
4688,TX-0004688,511,1499,863.12,P2P,2025-11-07T00:41:07.097073,False,legit
4689,TX-0004689,549,1369,948.42,P2P,2025-11-21T20:24:07.097073,False,legit
4690,TX-0004690,1043,1076,2495.77,Bills,2025-11-13T21:29:07.097073,False,legit
4691,TX-0004691,914,1438,1641.99,P2P,2025-11-26T00:11:07.097073,False,legit
4692,TX-0004692,753,799,450.25,QR,2025-11-20T08:25:07.097073,False,legit
4693,TX-0004693,1417,1261,2804.91,QR,2025-11-17T20:13:07.097073,False,legit
4694,TX-0004694,562,715,971.37,Bills,2025-11-24T23:27:07.097073,False,legit
4695,TX-0004695,1213,990,1705.11,Bills,2025-11-23T22:08:07.097073,False,legit
4696,TX-0004696,711,1443,1639.76,P2P,2025-11-25T14:29:07.097073,False,legit
4697,TX-0004697,1307,993,314.67,Bills,2025-11-24T21:35:07.097073,False,legit
4698,TX-0004698,709,1398,422.99,QR,2025-11-24T00:59:07.097073,False,legit
4699,TX-0004699,639,811,2720.51,Wallet,2025-11-26T07:46:07.097073,False,legit
4700,TX-0004700,1069,1323,1972.51,P2P,2025-11-17T21:28:07.097073,False,legit
4701,TX-0004701,636,1361,1610.18,QR,2025-11-06T14:43:07.097073,False,legit
4702,TX-0004702,640,1431,1464.05,Wallet,2025-11-24T10:39:07.097073,False,legit
4703,TX-0004703,988,1370,1540.03,Bills,2025-11-11T15:29:07.097073,False,legit
4704,TX-0004704,1381,939,578.82,Wallet,2025-11-24T06:38:07.097073,False,legit
4705,TX-0004705,1308,1488,257.48,Bills,2025-11-06T15:15:07.097073,False,legit
4706,TX-0004706,1130,1494,351.37,P2P,2025-11-14T05:50:07.097073,False,legit
4707,TX-0004707,794,674,763.52,P2P,2025-11-22T13:39:07.097073,False,legit
4708,TX-0004708,791,1399,162.70,P2P,2025-11-19T14:05:07.097073,False,legit
4709,TX-0004709,724,840,173.17,Bills,2025-11-07T19:13:07.097073,False,legit
4710,TX-0004710,898,569,1231.43,QR,2025-11-18T14:02:07.097073,False,legit
4711,TX-0004711,672,831,542.99,Bills,2025-11-06T14:54:07.097073,False,legit
4712,TX-0004712,1415,577,26.01,QR,2025-11-06T15:53:07.097073,False,legit
4713,TX-0004713,999,1238,2430.00,QR,2025-11-12T07:46:07.097073,False,legit
4714,TX-0004714,1039,1437,2731.27,Bills,2025-11-13T15:54:07.097073,False,legit
4715,TX-0004715,1019,1084,2946.28,Wallet,2025-11-07T23:33:07.097073,False,legit
4716,TX-0004716,532,879,335.78,QR,2025-11-06T10:46:07.097073,False,legit
4717,TX-0004717,963,857,2818.46,Wallet,2025-11-14T13:04:07.097073,False,legit
4718,TX-0004718,873,1297,1524.50,Wallet,2025-11-22T10:14:07.097073,False,legit
4719,TX-0004719,1154,1242,277.54,Bills,2025-11-22T11:45:07.097073,False,legit
4720,TX-0004720,637,1279,1967.16,QR,2025-11-15T00:39:07.097073,False,legit
4721,TX-0004721,766,892,2624.41,P2P,2025-11-12T00:05:07.097073,False,legit
4722,TX-0004722,585,802,2579.88,QR,2025-11-06T21:45:07.097073,False,legit
4723,TX-0004723,1359,728,35.18,Bills,2025-11-14T19:24:07.097073,False,legit
4724,TX-0004724,767,542,2366.61,Bills,2025-11-10T22:02:07.097073,False,legit
4725,TX-0004725,1398,506,30.22,Bills,2025-11-06T11:35:07.097073,False,legit
4726,TX-0004726,1055,1114,195.80,P2P,2025-11-18T08:57:07.097073,False,legit
4727,TX-0004727,639,1050,439.34,Bills,2025-11-11T19:47:07.097073,False,legit
4728,TX-0004728,697,1014,2165.94,QR,2025-11-23T20:02:07.097073,False,legit
4729,TX-0004729,644,735,445.62,Wallet,2025-11-22T19:34:07.097073,False,legit
4730,TX-0004730,1070,659,866.05,QR,2025-11-09T09:28:07.097073,False,legit
4731,TX-0004731,835,1388,483.52,QR,2025-11-20T15:24:07.097073,False,legit
4732,TX-0004732,533,502,833.30,QR,2025-11-25T10:06:07.097073,False,legit
4733,TX-0004733,1120,1322,365.15,P2P,2025-11-15T21:36:07.097073,False,legit
4734,TX-0004734,1459,753,1054.15,QR,2025-11-26T18:55:07.097073,False,legit
4735,TX-0004735,827,1491,2343.71,Wallet,2025-11-12T19:55:07.097073,False,legit
4736,TX-0004736,1285,1159,1601.23,P2P,2025-11-22T10:38:07.097073,False,legit
4737,TX-0004737,797,621,1925.88,Bills,2025-11-15T06:33:07.097073,False,legit
4738,TX-0004738,542,1114,2282.33,Wallet,2025-11-11T00:33:07.097073,False,legit
4739,TX-0004739,631,1449,1630.54,P2P,2025-11-24T15:18:07.097073,False,legit
4740,TX-0004740,605,1137,877.34,Wallet,2025-11-16T15:15:07.097073,False,legit
4741,TX-0004741,580,1128,1012.09,P2P,2025-11-22T16:35:07.097073,False,legit
4742,TX-0004742,795,981,1675.90,QR,2025-11-12T21:09:07.097073,False,legit
4743,TX-0004743,1064,538,542.35,Wallet,2025-11-07T00:46:07.097073,False,legit
4744,TX-0004744,895,728,2272.91,P2P,2025-11-11T17:47:07.097073,False,legit
4745,TX-0004745,976,1072,1763.84,Wallet,2025-11-23T22:13:07.097073,False,legit
4746,TX-0004746,728,1344,1988.75,QR,2025-11-12T17:22:07.097073,False,legit
4747,TX-0004747,1342,1238,1219.44,P2P,2025-11-08T14:39:07.097073,False,legit
4748,TX-0004748,1334,840,1666.60,Bills,2025-11-15T12:50:07.097073,False,legit
4749,TX-0004749,1107,1086,932.06,QR,2025-11-26T19:10:07.097073,False,legit
4750,TX-0004750,1090,1417,2214.98,Bills,2025-11-13T06:12:07.097073,False,legit
4751,TX-0004751,1153,551,2074.62,Wallet,2025-11-15T07:48:07.097073,False,legit
4752,TX-0004752,1123,1321,1638.80,Bills,2025-11-26T23:16:07.097073,False,legit
4753,TX-0004753,1246,550,1177.75,Bills,2025-11-13T17:20:07.097073,False,legit
4754,TX-0004754,740,964,2273.32,Bills,2025-11-16T00:04:07.097073,False,legit
4755,TX-0004755,585,909,968.68,Bills,2025-11-12T22:22:07.097073,False,legit
4756,TX-0004756,1449,729,1266.40,P2P,2025-11-09T15:20:07.097073,False,legit
4757,TX-0004757,1102,1421,1664.47,QR,2025-11-22T18:02:07.097073,False,legit
4758,TX-0004758,1151,521,1545.84,Bills,2025-11-20T11:56:07.097073,False,legit
4759,TX-0004759,1131,1129,498.97,Bills,2025-11-07T15:27:07.097073,False,legit
4760,TX-0004760,776,809,1390.30,Wallet,2025-11-11T14:31:07.097073,False,legit
4761,TX-0004761,1322,1398,2438.54,QR,2025-11-09T19:15:07.097073,False,legit
4762,TX-0004762,747,1262,439.70,Wallet,2025-11-18T18:17:07.097073,False,legit
4763,TX-0004763,809,1025,34.21,QR,2025-11-25T22:49:07.097073,False,legit
4764,TX-0004764,966,1227,395.54,QR,2025-11-23T13:52:07.097073,False,legit
4765,TX-0004765,753,1465,2621.85,P2P,2025-11-07T14:22:07.097073,False,legit
4766,TX-0004766,1048,847,959.67,P2P,2025-11-17T12:26:07.097073,False,legit
4767,TX-0004767,679,1355,1506.98,P2P,2025-11-14T20:00:07.097073,False,legit
4768,TX-0004768,785,669,1119.39,Wallet,2025-11-25T18:16:07.097073,False,legit
4769,TX-0004769,727,1173,450.31,QR,2025-11-16T13:18:07.097073,False,legit
4770,TX-0004770,686,1454,682.28,QR,2025-11-24T07:11:07.097073,False,legit
4771,TX-0004771,1444,1330,435.11,Wallet,2025-11-14T23:58:07.097073,False,legit
4772,TX-0004772,787,521,2736.71,Bills,2025-11-22T12:09:07.097073,False,legit
4773,TX-0004773,689,1427,2647.60,P2P,2025-11-07T10:26:07.097073,False,legit
4774,TX-0004774,662,602,1466.41,Wallet,2025-11-21T21:04:07.097073,False,legit
4775,TX-0004775,528,810,279.30,Wallet,2025-11-12T21:28:07.097073,False,legit
4776,TX-0004776,868,1201,737.40,Bills,2025-11-21T12:29:07.097073,False,legit
4777,TX-0004777,1119,715,1435.02,Bills,2025-11-26T17:59:07.097073,False,legit
4778,TX-0004778,630,1340,1077.75,Wallet,2025-11-25T21:24:07.097073,False,legit
4779,TX-0004779,1360,737,1767.38,P2P,2025-11-10T15:14:07.097073,False,legit
4780,TX-0004780,1045,1299,2814.11,P2P,2025-11-15T19:14:07.097073,False,legit
4781,TX-0004781,655,547,1265.60,P2P,2025-11-08T21:55:07.097073,False,legit
4782,TX-0004782,1091,746,1936.10,QR,2025-11-20T17:50:07.097073,False,legit
4783,TX-0004783,1002,1119,1471.90,P2P,2025-11-08T01:28:07.097073,False,legit
4784,TX-0004784,560,1162,84.60,QR,2025-11-08T10:51:07.097073,False,legit
4785,TX-0004785,602,886,455.75,Bills,2025-11-16T15:57:07.097073,False,legit
4786,TX-0004786,1217,1005,210.69,QR,2025-11-15T14:59:07.097073,False,legit
4787,TX-0004787,503,1245,1359.50,Wallet,2025-11-07T17:48:07.097073,False,legit
4788,TX-0004788,501,793,2385.89,Wallet,2025-11-15T20:53:07.097073,False,legit
4789,TX-0004789,1261,740,266.87,Bills,2025-11-14T09:39:07.097073,False,legit
4790,TX-0004790,1439,1301,1612.73,QR,2025-11-24T14:14:07.097073,False,legit
4791,TX-0004791,886,797,1334.45,Wallet,2025-11-17T10:23:07.097073,False,legit
4792,TX-0004792,514,1302,2225.47,QR,2025-11-07T13:30:07.097073,False,legit
4793,TX-0004793,701,1194,1850.55,P2P,2025-11-23T10:08:07.097073,False,legit
4794,TX-0004794,1498,1011,1295.17,Bills,2025-11-13T13:56:07.097073,False,legit
4795,TX-0004795,560,853,546.85,Bills,2025-11-11T23:15:07.097073,False,legit
4796,TX-0004796,629,528,2355.59,P2P,2025-11-21T14:35:07.097073,False,legit
4797,TX-0004797,989,1061,183.73,P2P,2025-11-24T20:13:07.097073,False,legit
4798,TX-0004798,636,752,226.36,Bills,2025-11-23T09:13:07.097073,False,legit
4799,TX-0004799,1142,1061,2045.66,P2P,2025-11-12T12:21:07.097073,False,legit
4800,TX-0004800,1145,1346,1443.91,Wallet,2025-11-13T14:06:07.097073,False,legit
4801,TX-0004801,752,639,470.48,P2P,2025-11-11T07:08:07.097073,False,legit
4802,TX-0004802,865,1100,482.83,Bills,2025-11-22T07:54:07.097073,False,legit
4803,TX-0004803,1238,792,1948.42,Bills,2025-11-15T18:01:07.097073,False,legit
4804,TX-0004804,1434,1010,269.69,Wallet,2025-11-17T14:54:07.097073,False,legit
4805,TX-0004805,698,523,139.33,Bills,2025-11-19T14:03:07.097073,False,legit
4806,TX-0004806,1292,1431,752.06,Wallet,2025-11-09T17:14:07.097073,False,legit
4807,TX-0004807,1220,1215,237.99,QR,2025-11-22T10:37:07.097073,False,legit
4808,TX-0004808,853,1114,1982.94,Bills,2025-11-10T12:34:07.097073,False,legit
4809,TX-0004809,1128,714,397.89,QR,2025-11-11T22:01:07.097073,False,legit
4810,TX-0004810,1003,1175,1670.16,Bills,2025-11-11T13:51:07.097073,False,legit
4811,TX-0004811,1084,574,2649.51,Wallet,2025-11-16T07:40:07.097073,False,legit
4812,TX-0004812,643,543,300.86,P2P,2025-11-18T12:18:07.097073,False,legit
4813,TX-0004813,1324,862,507.73,Bills,2025-11-13T15:33:07.097073,False,legit
4814,TX-0004814,689,942,1346.45,QR,2025-11-19T23:22:07.097073,False,legit
4815,TX-0004815,1325,648,1473.80,QR,2025-11-18T13:45:07.097073,False,legit
4816,TX-0004816,726,1486,2427.24,Bills,2025-11-19T13:04:07.097073,False,legit
4817,TX-0004817,1189,902,955.77,Bills,2025-11-14T11:31:07.097073,False,legit
4818,TX-0004818,767,1042,1335.03,Bills,2025-11-17T20:05:07.097073,False,legit
4819,TX-0004819,669,786,2446.15,QR,2025-11-08T13:00:07.097073,False,legit
4820,TX-0004820,1351,624,84.61,Wallet,2025-11-13T14:48:07.097073,False,legit
4821,TX-0004821,506,1482,1251.56,Bills,2025-11-22T14:23:07.097073,False,legit
4822,TX-0004822,893,1047,2787.85,Wallet,2025-11-23T23:41:07.097073,False,legit
4823,TX-0004823,1388,932,2302.43,Bills,2025-11-12T08:44:07.097073,False,legit
4824,TX-0004824,684,1112,2835.08,P2P,2025-11-16T10:30:07.097073,False,legit
4825,TX-0004825,1099,1297,662.22,Wallet,2025-11-18T23:03:07.097073,False,legit
4826,TX-0004826,635,1090,348.54,QR,2025-11-14T01:24:07.097073,False,legit
4827,TX-0004827,691,651,2366.52,Bills,2025-11-17T09:47:07.097073,False,legit
4828,TX-0004828,1064,1378,2074.93,QR,2025-11-26T13:46:07.097073,False,legit
4829,TX-0004829,1496,1005,2174.66,Wallet,2025-11-12T12:47:07.097073,False,legit
4830,TX-0004830,620,1385,1568.86,P2P,2025-11-06T09:53:07.097073,False,legit
4831,TX-0004831,525,709,705.93,Wallet,2025-11-07T22:21:07.097073,False,legit
4832,TX-0004832,800,964,1675.39,Wallet,2025-11-22T18:57:07.097073,False,legit
4833,TX-0004833,956,1161,2198.79,P2P,2025-11-22T06:10:07.097073,False,legit
4834,TX-0004834,1216,1221,823.78,Bills,2025-11-24T08:53:07.097073,False,legit
4835,TX-0004835,910,1285,2194.93,Bills,2025-11-26T18:49:07.097073,False,legit
4836,TX-0004836,917,1146,674.73,Bills,2025-11-22T18:42:07.097073,False,legit
4837,TX-0004837,505,616,220.74,Wallet,2025-11-23T00:37:07.097073,False,legit
4838,TX-0004838,1342,1472,2526.21,QR,2025-11-10T08:22:07.097073,False,legit
4839,TX-0004839,1441,775,396.97,Wallet,2025-11-18T18:33:07.097073,False,legit
4840,TX-0004840,1271,718,1280.12,Bills,2025-11-13T00:46:07.097073,False,legit
4841,TX-0004841,1470,1309,1538.34,Bills,2025-11-09T08:31:07.097073,False,legit
4842,TX-0004842,1242,1258,1921.65,Bills,2025-11-21T01:15:07.097073,False,legit
4843,TX-0004843,1373,844,1927.54,QR,2025-11-18T10:42:07.097073,False,legit
4844,TX-0004844,1398,1438,1806.19,QR,2025-11-26T11:14:07.097073,False,legit
4845,TX-0004845,787,1082,2151.27,P2P,2025-11-25T19:08:07.097073,False,legit
4846,TX-0004846,650,768,1872.46,Wallet,2025-11-24T12:46:07.097073,False,legit
4847,TX-0004847,552,1345,1966.19,P2P,2025-11-26T21:51:07.097073,False,legit
4848,TX-0004848,1421,840,889.49,Bills,2025-11-23T13:46:07.097073,False,legit
